"source_id","level_id","resource_kind","resource_name","resource_path","matched_reason","file_size","fill_confirmed_level","fill_event_id","fill_source_scene","fill_animation_player","fill_commands","fill_switches","fill_variables","fill_notes","status"
"SRC-00523","audio","audio","WALK_5_75_stone_stair_1_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_A.wav","audio resource","98621","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00524","audio","audio","WALK_5_75_stone_stair_1_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_B.wav","audio resource","92597","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00525","audio","audio","WALK_5_75_stone_stair_1_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_C.wav","audio resource","101253","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00526","audio","audio","WALK_5_75_stone_stair_1_D.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_D.wav","audio resource","102201","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00527","audio","audio","WALK_5_75_stone_stair_1_E.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_E.wav","audio resource","97753","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00528","audio","audio","WALK_5_75_stone_stair_1_F.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_F.wav","audio resource","93417","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00529","audio","audio","WALK_5_75_stone_stair_1_G.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_G.wav","audio resource","96929","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00530","audio","audio","WALK_5_75_stone_stair_1_H.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_1_H.wav","audio resource","96269","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00531","audio","audio","WALK_5_75_stone_stair_2_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_A.wav","audio resource","79501","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00532","audio","audio","WALK_5_75_stone_stair_2_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_B.wav","audio resource","74485","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00533","audio","audio","WALK_5_75_stone_stair_2_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_C.wav","audio resource","79833","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00534","audio","audio","WALK_5_75_stone_stair_2_D.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_D.wav","audio resource","79805","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00535","audio","audio","WALK_5_75_stone_stair_2_E.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_E.wav","audio resource","82789","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00536","audio","audio","WALK_5_75_stone_stair_2_F.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_F.wav","audio resource","77437","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00537","audio","audio","WALK_5_75_stone_stair_2_G.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_G.wav","audio resource","78041","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00538","audio","audio","WALK_5_75_stone_stair_2_H.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_75_stone_stair_2_H.wav","audio resource","78881","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00539","audio","audio","WALK_5_84_carpet_A.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_84_carpet_A.wav","audio resource","115869","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00540","audio","audio","WALK_5_84_carpet_B.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_84_carpet_B.wav","audio resource","119269","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00541","audio","audio","WALK_5_84_carpet_C.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_84_carpet_C.wav","audio resource","115865","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
"SRC-00542","audio","audio","WALK_5_84_carpet_D.wav","参考资料/文字游戏源码/文字遊戲_pck/res/Sounds/se/walk/WALK_5_84_carpet_D.wav","audio resource","125013","audio","SHARED-AUDIO-CANDIDATE","SHARED-AUDIO-CANDIDATE","不适用","按音频文件名和目录归属到事件：SHARED-AUDIO-CANDIDATE","未在可读资源中直接发现","未在可读资源中直接发现","Resource indexed. Source ownership and behavior mapping are assigned to AI analysis, not human manual review. AI预填：按 level_id=audio、resource_kind=audio、路径关键词推断；源码归属后续由 AI 自动深入分析，不分配给人工组员。 AI源码分析：confidence=medium；推断事件：SHARED-AUDIO-CANDIDATE。","ai_analysis_required"
